,Date,PM,Latitude,Longitude,Dataset,Site Location #
20107,6/24/16,5.5,37.793392,-121.247874,Monitoring Stations,31
20108,6/25/16,6.9,37.793392,-121.247874,Monitoring Stations,31
20109,6/26/16,8.3,37.793392,-121.247874,Monitoring Stations,31
20110,6/27/16,8.2,37.793392,-121.247874,Monitoring Stations,31
20111,6/28/16,9.2,37.793392,-121.247874,Monitoring Stations,31
20112,6/29/16,11.3,37.793392,-121.247874,Monitoring Stations,31
20113,6/30/16,15.8,37.793392,-121.247874,Monitoring Stations,31
20114,7/1/16,16.3,37.793392,-121.247874,Monitoring Stations,31
20115,7/2/16,10.3,37.793392,-121.247874,Monitoring Stations,31
20116,7/3/16,9.1,37.793392,-121.247874,Monitoring Stations,31
20117,7/4/16,10.2,37.793392,-121.247874,Monitoring Stations,31
20118,7/5/16,9.9,37.793392,-121.247874,Monitoring Stations,31
20119,7/6/16,8.7,37.793392,-121.247874,Monitoring Stations,31
20120,7/7/16,4.4,37.793392,-121.247874,Monitoring Stations,31
20121,7/8/16,3.2,37.793392,-121.247874,Monitoring Stations,31
20122,7/9/16,2.5,37.793392,-121.247874,Monitoring Stations,31
20123,7/10/16,4.9,37.793392,-121.247874,Monitoring Stations,31
20124,7/11/16,5,37.793392,-121.247874,Monitoring Stations,31
20125,7/12/16,6.2,37.793392,-121.247874,Monitoring Stations,31
20126,7/13/16,6.7,37.793392,-121.247874,Monitoring Stations,31
20127,7/14/16,8.6,37.793392,-121.247874,Monitoring Stations,31
20128,7/20/16,3.8,37.793392,-121.247874,Monitoring Stations,31
20129,7/21/16,3.4,37.793392,-121.247874,Monitoring Stations,31
20130,7/22/16,4.5,37.793392,-121.247874,Monitoring Stations,31
20131,7/23/16,6,37.793392,-121.247874,Monitoring Stations,31
20132,7/24/16,9.1,37.793392,-121.247874,Monitoring Stations,31
20133,7/25/16,10,37.793392,-121.247874,Monitoring Stations,31
20134,7/26/16,9.6,37.793392,-121.247874,Monitoring Stations,31
20135,7/27/16,10.7,37.793392,-121.247874,Monitoring Stations,31
20136,7/28/16,8,37.793392,-121.247874,Monitoring Stations,31
20137,7/29/16,6.9,37.793392,-121.247874,Monitoring Stations,31
20138,7/30/16,6.5,37.793392,-121.247874,Monitoring Stations,31
20139,7/31/16,8.5,37.793392,-121.247874,Monitoring Stations,31
20140,8/1/16,9.2,37.793392,-121.247874,Monitoring Stations,31
20141,8/2/16,8.1,37.793392,-121.247874,Monitoring Stations,31
20142,8/3/16,13.4,37.793392,-121.247874,Monitoring Stations,31
20143,8/4/16,10,37.793392,-121.247874,Monitoring Stations,31
20144,8/5/16,6.4,37.793392,-121.247874,Monitoring Stations,31
20145,8/6/16,8.7,37.793392,-121.247874,Monitoring Stations,31
20146,8/7/16,8,37.793392,-121.247874,Monitoring Stations,31
20147,8/8/16,7,37.793392,-121.247874,Monitoring Stations,31
20148,8/9/16,7.5,37.793392,-121.247874,Monitoring Stations,31
20149,8/10/16,10.4,37.793392,-121.247874,Monitoring Stations,31
20150,8/11/16,9.9,37.793392,-121.247874,Monitoring Stations,31
20151,8/12/16,11.6,37.793392,-121.247874,Monitoring Stations,31
20152,8/13/16,10.3,37.793392,-121.247874,Monitoring Stations,31
20153,8/14/16,5.7,37.793392,-121.247874,Monitoring Stations,31
20154,8/15/16,8,37.793392,-121.247874,Monitoring Stations,31
20155,8/16/16,9.9,37.793392,-121.247874,Monitoring Stations,31
20156,8/17/16,12,37.793392,-121.247874,Monitoring Stations,31
20157,8/18/16,12,37.793392,-121.247874,Monitoring Stations,31
20158,8/19/16,16.1,37.793392,-121.247874,Monitoring Stations,31
20159,8/20/16,12.6,37.793392,-121.247874,Monitoring Stations,31
20160,8/21/16,9.6,37.793392,-121.247874,Monitoring Stations,31
20161,8/22/16,8.2,37.793392,-121.247874,Monitoring Stations,31
20162,8/23/16,8.2,37.793392,-121.247874,Monitoring Stations,31
20163,8/24/16,8.9,37.793392,-121.247874,Monitoring Stations,31
20164,8/25/16,9.5,37.793392,-121.247874,Monitoring Stations,31
20165,8/26/16,8.4,37.793392,-121.247874,Monitoring Stations,31
20166,8/27/16,10.1,37.793392,-121.247874,Monitoring Stations,31
20167,8/28/16,8.4,37.793392,-121.247874,Monitoring Stations,31
20168,8/29/16,8,37.793392,-121.247874,Monitoring Stations,31
20169,8/30/16,4.5,37.793392,-121.247874,Monitoring Stations,31
20170,8/31/16,4.6,37.793392,-121.247874,Monitoring Stations,31
20171,9/1/16,5,37.793392,-121.247874,Monitoring Stations,31
20172,9/2/16,8.5,37.793392,-121.247874,Monitoring Stations,31
20173,9/3/16,7.7,37.793392,-121.247874,Monitoring Stations,31
20174,9/4/16,10.1,37.793392,-121.247874,Monitoring Stations,31
20175,9/5/16,12.1,37.793392,-121.247874,Monitoring Stations,31
20176,9/6/16,20.5,37.793392,-121.247874,Monitoring Stations,31
20177,9/7/16,23.6,37.793392,-121.247874,Monitoring Stations,31
20178,9/8/16,13.5,37.793392,-121.247874,Monitoring Stations,31
20179,9/9/16,11.1,37.793392,-121.247874,Monitoring Stations,31
20180,9/10/16,9.6,37.793392,-121.247874,Monitoring Stations,31
20181,9/11/16,7.2,37.793392,-121.247874,Monitoring Stations,31
20182,9/12/16,7.5,37.793392,-121.247874,Monitoring Stations,31
20183,9/13/16,7.2,37.793392,-121.247874,Monitoring Stations,31
20184,9/14/16,9.5,37.793392,-121.247874,Monitoring Stations,31
20185,9/15/16,8.4,37.793392,-121.247874,Monitoring Stations,31
20186,9/16/16,10.3,37.793392,-121.247874,Monitoring Stations,31
20187,9/17/16,9.2,37.793392,-121.247874,Monitoring Stations,31
20188,9/18/16,8.7,37.793392,-121.247874,Monitoring Stations,31
20189,9/19/16,10.9,37.793392,-121.247874,Monitoring Stations,31
20190,9/20/16,8.3,37.793392,-121.247874,Monitoring Stations,31
20191,9/21/16,5.6,37.793392,-121.247874,Monitoring Stations,31
20192,9/22/16,5.5,37.793392,-121.247874,Monitoring Stations,31
20193,9/23/16,6,37.793392,-121.247874,Monitoring Stations,31
20194,9/24/16,5.5,37.793392,-121.247874,Monitoring Stations,31
20195,9/25/16,10.9,37.793392,-121.247874,Monitoring Stations,31
20196,9/26/16,11.1,37.793392,-121.247874,Monitoring Stations,31
20197,9/27/16,8.2,37.793392,-121.247874,Monitoring Stations,31
20198,9/28/16,10,37.793392,-121.247874,Monitoring Stations,31
20199,9/29/16,8.8,37.793392,-121.247874,Monitoring Stations,31
20200,9/30/16,10.7,37.793392,-121.247874,Monitoring Stations,31
20201,10/1/16,3.5,37.793392,-121.247874,Monitoring Stations,31
20202,10/2/16,4,37.793392,-121.247874,Monitoring Stations,31
20203,10/3/16,3.9,37.793392,-121.247874,Monitoring Stations,31
20204,10/4/16,3.8,37.793392,-121.247874,Monitoring Stations,31
20205,10/5/16,4.2,37.793392,-121.247874,Monitoring Stations,31
20206,10/6/16,4.9,37.793392,-121.247874,Monitoring Stations,31
20207,10/7/16,7,37.793392,-121.247874,Monitoring Stations,31
20208,10/8/16,9.3,37.793392,-121.247874,Monitoring Stations,31
20209,10/9/16,8.9,37.793392,-121.247874,Monitoring Stations,31
20210,10/10/16,6.8,37.793392,-121.247874,Monitoring Stations,31
20211,10/11/16,7,37.793392,-121.247874,Monitoring Stations,31
20212,10/12/16,7.5,37.793392,-121.247874,Monitoring Stations,31
20213,10/13/16,9.2,37.793392,-121.247874,Monitoring Stations,31
20214,10/14/16,2.3,37.793392,-121.247874,Monitoring Stations,31
20215,10/15/16,3.7,37.793392,-121.247874,Monitoring Stations,31
20216,10/16/16,1.3,37.793392,-121.247874,Monitoring Stations,31
20217,10/17/16,6.2,37.793392,-121.247874,Monitoring Stations,31
20218,10/18/16,3.5,37.793392,-121.247874,Monitoring Stations,31
20219,10/19/16,4.2,37.793392,-121.247874,Monitoring Stations,31
20220,10/20/16,7.8,37.793392,-121.247874,Monitoring Stations,31
20221,10/21/16,12,37.793392,-121.247874,Monitoring Stations,31
20222,10/22/16,8.2,37.793392,-121.247874,Monitoring Stations,31
20223,10/23/16,7.1,37.793392,-121.247874,Monitoring Stations,31
20224,10/24/16,4.9,37.793392,-121.247874,Monitoring Stations,31
20225,10/25/16,7,37.793392,-121.247874,Monitoring Stations,31
20226,10/26/16,8.4,37.793392,-121.247874,Monitoring Stations,31
20227,10/27/16,6.4,37.793392,-121.247874,Monitoring Stations,31
20228,10/28/16,3.2,37.793392,-121.247874,Monitoring Stations,31
20229,10/29/16,6,37.793392,-121.247874,Monitoring Stations,31
20230,10/30/16,2.3,37.793392,-121.247874,Monitoring Stations,31
20231,10/31/16,3.8,37.793392,-121.247874,Monitoring Stations,31
20232,11/1/16,3,37.793392,-121.247874,Monitoring Stations,31
20233,11/2/16,4.7,37.793392,-121.247874,Monitoring Stations,31
20234,11/3/16,5.9,37.793392,-121.247874,Monitoring Stations,31
20235,11/4/16,13.1,37.793392,-121.247874,Monitoring Stations,31
20236,11/5/16,11.7,37.793392,-121.247874,Monitoring Stations,31
20237,11/6/16,4.5,37.793392,-121.247874,Monitoring Stations,31
20238,11/7/16,7,37.793392,-121.247874,Monitoring Stations,31
20239,11/8/16,8.2,37.793392,-121.247874,Monitoring Stations,31
20240,11/9/16,10.1,37.793392,-121.247874,Monitoring Stations,31
20241,11/10/16,15.4,37.793392,-121.247874,Monitoring Stations,31
20242,11/11/16,22.7,37.793392,-121.247874,Monitoring Stations,31
20243,11/12/16,6.5,37.793392,-121.247874,Monitoring Stations,31
20244,11/13/16,10.3,37.793392,-121.247874,Monitoring Stations,31
20245,11/14/16,17.1,37.793392,-121.247874,Monitoring Stations,31
20246,11/15/16,9.9,37.793392,-121.247874,Monitoring Stations,31
20247,11/16/16,4.6,37.793392,-121.247874,Monitoring Stations,31
20248,11/17/16,9.8,37.793392,-121.247874,Monitoring Stations,31
20249,11/18/16,23.6,37.793392,-121.247874,Monitoring Stations,31
20250,11/19/16,11.8,37.793392,-121.247874,Monitoring Stations,31
20251,11/20/16,8.8,37.793392,-121.247874,Monitoring Stations,31
20252,11/21/16,8.6,37.793392,-121.247874,Monitoring Stations,31
20253,11/22/16,14.6,37.793392,-121.247874,Monitoring Stations,31
20254,11/23/16,6.2,37.793392,-121.247874,Monitoring Stations,31
20255,11/24/16,11.6,37.793392,-121.247874,Monitoring Stations,31
20256,11/25/16,25.7,37.793392,-121.247874,Monitoring Stations,31
20257,11/26/16,24,37.793392,-121.247874,Monitoring Stations,31
20258,11/27/16,5.5,37.793392,-121.247874,Monitoring Stations,31
20259,11/28/16,5.3,37.793392,-121.247874,Monitoring Stations,31
20260,11/29/16,7.2,37.793392,-121.247874,Monitoring Stations,31
20261,11/30/16,13.3,37.793392,-121.247874,Monitoring Stations,31
20262,12/1/16,6.3,37.793392,-121.247874,Monitoring Stations,31
20263,12/2/16,5,37.793392,-121.247874,Monitoring Stations,31
20264,12/3/16,29.3,37.793392,-121.247874,Monitoring Stations,31
20265,12/4/16,38,37.793392,-121.247874,Monitoring Stations,31
20266,12/5/16,37.1,37.793392,-121.247874,Monitoring Stations,31
20267,12/6/16,14.9,37.793392,-121.247874,Monitoring Stations,31
20268,12/7/16,15.1,37.793392,-121.247874,Monitoring Stations,31
20269,12/8/16,23.1,37.793392,-121.247874,Monitoring Stations,31
20270,12/9/16,13.9,37.793392,-121.247874,Monitoring Stations,31
20271,12/10/16,12.8,37.793392,-121.247874,Monitoring Stations,31
20272,12/11/16,8.2,37.793392,-121.247874,Monitoring Stations,31
20273,12/12/16,13.8,37.793392,-121.247874,Monitoring Stations,31
20274,12/13/16,27.7,37.793392,-121.247874,Monitoring Stations,31
20275,12/14/16,27.6,37.793392,-121.247874,Monitoring Stations,31
20276,12/15/16,15.7,37.793392,-121.247874,Monitoring Stations,31
20277,12/16/16,4.8,37.793392,-121.247874,Monitoring Stations,31
20278,12/17/16,8.2,37.793392,-121.247874,Monitoring Stations,31
20279,12/18/16,12,37.793392,-121.247874,Monitoring Stations,31
20280,12/19/16,21.1,37.793392,-121.247874,Monitoring Stations,31
20281,12/20/16,24.5,37.793392,-121.247874,Monitoring Stations,31
20282,12/21/16,31.3,37.793392,-121.247874,Monitoring Stations,31
20283,12/22/16,26.1,37.793392,-121.247874,Monitoring Stations,31
20284,12/23/16,35.3,37.793392,-121.247874,Monitoring Stations,31
20285,12/24/16,6.3,37.793392,-121.247874,Monitoring Stations,31
20286,12/25/16,19.5,37.793392,-121.247874,Monitoring Stations,31
20287,12/26/16,6.8,37.793392,-121.247874,Monitoring Stations,31
20288,12/27/16,14,37.793392,-121.247874,Monitoring Stations,31
20289,12/28/16,16.2,37.793392,-121.247874,Monitoring Stations,31
20290,12/29/16,36.9,37.793392,-121.247874,Monitoring Stations,31
20291,12/30/16,50.8,37.793392,-121.247874,Monitoring Stations,31
20292,12/31/16,19.6,37.793392,-121.247874,Monitoring Stations,31
20293,1/15/16,6.3,37.682635,-121.442495,Monitoring Stations,32
20294,1/16/16,8.1,37.682635,-121.442495,Monitoring Stations,32
20295,1/17/16,11.5,37.682635,-121.442495,Monitoring Stations,32
20296,1/18/16,2.5,37.682635,-121.442495,Monitoring Stations,32
20297,1/19/16,2.9,37.682635,-121.442495,Monitoring Stations,32
20298,1/20/16,4,37.682635,-121.442495,Monitoring Stations,32
20299,1/21/16,7,37.682635,-121.442495,Monitoring Stations,32
20300,1/22/16,7.4,37.682635,-121.442495,Monitoring Stations,32
20301,1/23/16,3.3,37.682635,-121.442495,Monitoring Stations,32
20302,1/24/16,3.7,37.682635,-121.442495,Monitoring Stations,32
20303,1/25/16,2.9,37.682635,-121.442495,Monitoring Stations,32
20304,1/26/16,3.3,37.682635,-121.442495,Monitoring Stations,32
20305,1/27/16,11.4,37.682635,-121.442495,Monitoring Stations,32
20306,1/28/16,11.9,37.682635,-121.442495,Monitoring Stations,32
20307,1/29/16,28.5,37.682635,-121.442495,Monitoring Stations,32
20308,1/30/16,2.1,37.682635,-121.442495,Monitoring Stations,32
20309,1/31/16,2.2,37.682635,-121.442495,Monitoring Stations,32
20310,2/1/16,3.4,37.682635,-121.442495,Monitoring Stations,32
20311,2/2/16,6,37.682635,-121.442495,Monitoring Stations,32
20312,2/3/16,10.4,37.682635,-121.442495,Monitoring Stations,32
20313,2/19/16,3.1,37.682635,-121.442495,Monitoring Stations,32
20314,2/20/16,1.7,37.682635,-121.442495,Monitoring Stations,32
20315,2/21/16,2.4,37.682635,-121.442495,Monitoring Stations,32
20316,2/22/16,-0.5,37.682635,-121.442495,Monitoring Stations,32
20317,2/24/16,9.6,37.682635,-121.442495,Monitoring Stations,32
20318,2/25/16,11.1,37.682635,-121.442495,Monitoring Stations,32
20319,2/26/16,7.9,37.682635,-121.442495,Monitoring Stations,32
20320,2/27/16,1,37.682635,-121.442495,Monitoring Stations,32
20321,2/28/16,1.2,37.682635,-121.442495,Monitoring Stations,32
20322,2/29/16,0.8,37.682635,-121.442495,Monitoring Stations,32
20323,3/1/16,1,37.682635,-121.442495,Monitoring Stations,32
20324,3/2/16,0.5,37.682635,-121.442495,Monitoring Stations,32
20325,3/3/16,1,37.682635,-121.442495,Monitoring Stations,32
20326,3/4/16,3.9,37.682635,-121.442495,Monitoring Stations,32
20327,3/5/16,2,37.682635,-121.442495,Monitoring Stations,32
20328,3/6/16,2.1,37.682635,-121.442495,Monitoring Stations,32
20329,3/7/16,0.5,37.682635,-121.442495,Monitoring Stations,32
20330,3/8/16,2,37.682635,-121.442495,Monitoring Stations,32
20331,3/9/16,1.8,37.682635,-121.442495,Monitoring Stations,32
20332,3/10/16,9.2,37.682635,-121.442495,Monitoring Stations,32
20333,3/11/16,3.7,37.682635,-121.442495,Monitoring Stations,32
20334,3/12/16,1.4,37.682635,-121.442495,Monitoring Stations,32
20335,3/13/16,1,37.682635,-121.442495,Monitoring Stations,32
20336,3/14/16,2.1,37.682635,-121.442495,Monitoring Stations,32
20337,3/15/16,2,37.682635,-121.442495,Monitoring Stations,32
20338,3/31/16,7.4,37.682635,-121.442495,Monitoring Stations,32
20339,4/1/16,5.2,37.682635,-121.442495,Monitoring Stations,32
20340,4/2/16,6.5,37.682635,-121.442495,Monitoring Stations,32
20341,4/3/16,5.4,37.682635,-121.442495,Monitoring Stations,32
20342,4/4/16,2.6,37.682635,-121.442495,Monitoring Stations,32
20343,4/5/16,3.2,37.682635,-121.442495,Monitoring Stations,32
20344,4/6/16,3.7,37.682635,-121.442495,Monitoring Stations,32
20345,4/7/16,7.6,37.682635,-121.442495,Monitoring Stations,32
20346,4/8/16,6,37.682635,-121.442495,Monitoring Stations,32
20347,4/9/16,-0.3,37.682635,-121.442495,Monitoring Stations,32
20348,4/10/16,0,37.682635,-121.442495,Monitoring Stations,32
20349,4/11/16,0.7,37.682635,-121.442495,Monitoring Stations,32
20350,4/12/16,3.3,37.682635,-121.442495,Monitoring Stations,32
20351,4/13/16,4.5,37.682635,-121.442495,Monitoring Stations,32
20352,4/19/16,4.9,37.682635,-121.442495,Monitoring Stations,32
20353,4/20/16,3,37.682635,-121.442495,Monitoring Stations,32
20354,4/21/16,2.2,37.682635,-121.442495,Monitoring Stations,32
20355,4/22/16,1.6,37.682635,-121.442495,Monitoring Stations,32
20356,4/23/16,0.3,37.682635,-121.442495,Monitoring Stations,32
20357,4/24/16,1.2,37.682635,-121.442495,Monitoring Stations,32
20358,4/25/16,3,37.682635,-121.442495,Monitoring Stations,32
20359,4/26/16,4.3,37.682635,-121.442495,Monitoring Stations,32
20360,4/27/16,3.5,37.682635,-121.442495,Monitoring Stations,32
20361,4/28/16,2.5,37.682635,-121.442495,Monitoring Stations,32
20362,4/29/16,4.7,37.682635,-121.442495,Monitoring Stations,32
20363,4/30/16,2.8,37.682635,-121.442495,Monitoring Stations,32
20364,5/1/16,2.3,37.682635,-121.442495,Monitoring Stations,32
20365,5/2/16,7.1,37.682635,-121.442495,Monitoring Stations,32
20366,5/3/16,6.3,37.682635,-121.442495,Monitoring Stations,32
20367,5/4/16,6.3,37.682635,-121.442495,Monitoring Stations,32
20368,5/5/16,4.7,37.682635,-121.442495,Monitoring Stations,32
20369,5/6/16,0.8,37.682635,-121.442495,Monitoring Stations,32
20370,5/7/16,4.8,37.682635,-121.442495,Monitoring Stations,32
20371,5/8/16,2.7,37.682635,-121.442495,Monitoring Stations,32
20372,5/9/16,2.2,37.682635,-121.442495,Monitoring Stations,32
20373,5/10/16,3.8,37.682635,-121.442495,Monitoring Stations,32
20374,5/11/16,5.2,37.682635,-121.442495,Monitoring Stations,32
20375,5/12/16,6.5,37.682635,-121.442495,Monitoring Stations,32
20376,5/13/16,5.6,37.682635,-121.442495,Monitoring Stations,32
20377,5/14/16,0,37.682635,-121.442495,Monitoring Stations,32
20378,5/15/16,0.4,37.682635,-121.442495,Monitoring Stations,32
20379,5/16/16,1.3,37.682635,-121.442495,Monitoring Stations,32
20380,5/17/16,1,37.682635,-121.442495,Monitoring Stations,32
20381,5/18/16,5.2,37.682635,-121.442495,Monitoring Stations,32
20382,5/19/16,5.5,37.682635,-121.442495,Monitoring Stations,32
20383,5/20/16,2.5,37.682635,-121.442495,Monitoring Stations,32
20384,5/21/16,3.2,37.682635,-121.442495,Monitoring Stations,32
20385,5/22/16,0.8,37.682635,-121.442495,Monitoring Stations,32
20386,5/23/16,1.8,37.682635,-121.442495,Monitoring Stations,32
20387,5/24/16,0.2,37.682635,-121.442495,Monitoring Stations,32
20388,5/25/16,1.1,37.682635,-121.442495,Monitoring Stations,32
20389,5/26/16,3.5,37.682635,-121.442495,Monitoring Stations,32
20390,5/27/16,6.2,37.682635,-121.442495,Monitoring Stations,32
20391,5/28/16,7.3,37.682635,-121.442495,Monitoring Stations,32
20392,5/29/16,9.4,37.682635,-121.442495,Monitoring Stations,32
20393,5/30/16,7.9,37.682635,-121.442495,Monitoring Stations,32
20394,5/31/16,4.9,37.682635,-121.442495,Monitoring Stations,32
20395,6/1/16,6,37.682635,-121.442495,Monitoring Stations,32
20396,6/2/16,7.4,37.682635,-121.442495,Monitoring Stations,32
20397,6/3/16,5.7,37.682635,-121.442495,Monitoring Stations,32
20398,6/4/16,6.8,37.682635,-121.442495,Monitoring Stations,32
20399,6/5/16,4,37.682635,-121.442495,Monitoring Stations,32
20400,6/6/16,4.3,37.682635,-121.442495,Monitoring Stations,32
20401,6/7/16,3,37.682635,-121.442495,Monitoring Stations,32
20402,6/8/16,4.9,37.682635,-121.442495,Monitoring Stations,32
20403,6/9/16,5.6,37.682635,-121.442495,Monitoring Stations,32
20404,6/10/16,2.8,37.682635,-121.442495,Monitoring Stations,32
20405,6/11/16,2.6,37.682635,-121.442495,Monitoring Stations,32
20406,6/12/16,4.4,37.682635,-121.442495,Monitoring Stations,32
20407,6/13/16,6.6,37.682635,-121.442495,Monitoring Stations,32
20408,6/14/16,4.2,37.682635,-121.442495,Monitoring Stations,32
20409,6/15/16,2.5,37.682635,-121.442495,Monitoring Stations,32
20410,6/16/16,2.3,37.682635,-121.442495,Monitoring Stations,32
20411,6/17/16,0.1,37.682635,-121.442495,Monitoring Stations,32
20412,6/18/16,0.7,37.682635,-121.442495,Monitoring Stations,32
20413,6/19/16,2.7,37.682635,-121.442495,Monitoring Stations,32
20414,6/20/16,3.7,37.682635,-121.442495,Monitoring Stations,32
20415,6/21/16,3.9,37.682635,-121.442495,Monitoring Stations,32
20416,6/22/16,3.5,37.682635,-121.442495,Monitoring Stations,32
20417,6/23/16,1.3,37.682635,-121.442495,Monitoring Stations,32
20418,6/24/16,2.4,37.682635,-121.442495,Monitoring Stations,32
20419,6/25/16,3.1,37.682635,-121.442495,Monitoring Stations,32
20420,6/26/16,5.1,37.682635,-121.442495,Monitoring Stations,32
20421,6/27/16,3.9,37.682635,-121.442495,Monitoring Stations,32
20422,6/28/16,6.6,37.682635,-121.442495,Monitoring Stations,32
20423,6/29/16,6.6,37.682635,-121.442495,Monitoring Stations,32
20424,6/30/16,11.1,37.682635,-121.442495,Monitoring Stations,32
20425,7/1/16,12.8,37.682635,-121.442495,Monitoring Stations,32
20426,7/2/16,9.1,37.682635,-121.442495,Monitoring Stations,32
20427,7/3/16,4.1,37.682635,-121.442495,Monitoring Stations,32
20428,7/4/16,8.3,37.682635,-121.442495,Monitoring Stations,32
20429,7/5/16,9.9,37.682635,-121.442495,Monitoring Stations,32
20430,7/6/16,5.2,37.682635,-121.442495,Monitoring Stations,32
20431,7/7/16,3.5,37.682635,-121.442495,Monitoring Stations,32
20432,7/8/16,0.2,37.682635,-121.442495,Monitoring Stations,32
20433,7/9/16,0.4,37.682635,-121.442495,Monitoring Stations,32
20434,7/10/16,2.3,37.682635,-121.442495,Monitoring Stations,32
20435,7/11/16,2.7,37.682635,-121.442495,Monitoring Stations,32
20436,7/12/16,2.8,37.682635,-121.442495,Monitoring Stations,32
20437,7/13/16,5.3,37.682635,-121.442495,Monitoring Stations,32
20438,7/14/16,5.9,37.682635,-121.442495,Monitoring Stations,32
20439,7/15/16,8.3,37.682635,-121.442495,Monitoring Stations,32
20440,7/16/16,5.7,37.682635,-121.442495,Monitoring Stations,32
20441,7/17/16,4,37.682635,-121.442495,Monitoring Stations,32
20442,7/18/16,1.7,37.682635,-121.442495,Monitoring Stations,32
20443,7/19/16,1.2,37.682635,-121.442495,Monitoring Stations,32
20444,7/20/16,1.8,37.682635,-121.442495,Monitoring Stations,32
20445,7/21/16,2.1,37.682635,-121.442495,Monitoring Stations,32
20446,7/22/16,3.6,37.682635,-121.442495,Monitoring Stations,32
20447,7/23/16,3.1,37.682635,-121.442495,Monitoring Stations,32
20448,7/24/16,4.5,37.682635,-121.442495,Monitoring Stations,32
20449,7/25/16,9.2,37.682635,-121.442495,Monitoring Stations,32
20450,7/26/16,7,37.682635,-121.442495,Monitoring Stations,32
20451,7/27/16,10.9,37.682635,-121.442495,Monitoring Stations,32
20452,7/28/16,5.5,37.682635,-121.442495,Monitoring Stations,32
20453,7/29/16,5,37.682635,-121.442495,Monitoring Stations,32
20454,7/30/16,6.1,37.682635,-121.442495,Monitoring Stations,32
20455,7/31/16,7.2,37.682635,-121.442495,Monitoring Stations,32
20456,8/1/16,9.1,37.682635,-121.442495,Monitoring Stations,32
20457,8/2/16,4.3,37.682635,-121.442495,Monitoring Stations,32
20458,8/3/16,9.9,37.682635,-121.442495,Monitoring Stations,32
20459,8/4/16,8.4,37.682635,-121.442495,Monitoring Stations,32
20460,8/5/16,5.7,37.682635,-121.442495,Monitoring Stations,32
20461,8/6/16,5.3,37.682635,-121.442495,Monitoring Stations,32
20462,8/7/16,5,37.682635,-121.442495,Monitoring Stations,32
20463,8/8/16,5.1,37.682635,-121.442495,Monitoring Stations,32
20464,8/9/16,6.2,37.682635,-121.442495,Monitoring Stations,32
20465,8/10/16,7.2,37.682635,-121.442495,Monitoring Stations,32
20466,8/11/16,8.8,37.682635,-121.442495,Monitoring Stations,32
20467,8/12/16,10.1,37.682635,-121.442495,Monitoring Stations,32
20468,8/13/16,10.5,37.682635,-121.442495,Monitoring Stations,32
20469,8/14/16,5.4,37.682635,-121.442495,Monitoring Stations,32
20470,8/15/16,6.1,37.682635,-121.442495,Monitoring Stations,32
20471,8/16/16,6.2,37.682635,-121.442495,Monitoring Stations,32
20472,8/17/16,10.3,37.682635,-121.442495,Monitoring Stations,32
20473,8/18/16,11.4,37.682635,-121.442495,Monitoring Stations,32
20474,8/23/16,5.6,37.682635,-121.442495,Monitoring Stations,32
20475,8/24/16,5.9,37.682635,-121.442495,Monitoring Stations,32
20476,8/25/16,5.7,37.682635,-121.442495,Monitoring Stations,32
20477,8/26/16,4.6,37.682635,-121.442495,Monitoring Stations,32
20478,8/27/16,7.1,37.682635,-121.442495,Monitoring Stations,32
20479,8/28/16,8.2,37.682635,-121.442495,Monitoring Stations,32
20480,8/29/16,6,37.682635,-121.442495,Monitoring Stations,32
20481,8/30/16,2.7,37.682635,-121.442495,Monitoring Stations,32
20482,8/31/16,2,37.682635,-121.442495,Monitoring Stations,32
20483,9/1/16,4.5,37.682635,-121.442495,Monitoring Stations,32
20484,9/2/16,6,37.682635,-121.442495,Monitoring Stations,32
20485,9/3/16,6.6,37.682635,-121.442495,Monitoring Stations,32
20486,9/4/16,7.8,37.682635,-121.442495,Monitoring Stations,32
20487,9/5/16,10.2,37.682635,-121.442495,Monitoring Stations,32
20488,9/6/16,17.5,37.682635,-121.442495,Monitoring Stations,32
20489,9/7/16,17.3,37.682635,-121.442495,Monitoring Stations,32
20490,9/8/16,14,37.682635,-121.442495,Monitoring Stations,32
20491,9/9/16,11.6,37.682635,-121.442495,Monitoring Stations,32
20492,9/10/16,9,37.682635,-121.442495,Monitoring Stations,32
20493,9/11/16,8.2,37.682635,-121.442495,Monitoring Stations,32
20494,9/12/16,7.1,37.682635,-121.442495,Monitoring Stations,32
20495,9/13/16,7.9,37.682635,-121.442495,Monitoring Stations,32
20496,9/14/16,9.2,37.682635,-121.442495,Monitoring Stations,32
20497,9/15/16,8.5,37.682635,-121.442495,Monitoring Stations,32
20498,9/16/16,9,37.682635,-121.442495,Monitoring Stations,32
20499,9/17/16,7.9,37.682635,-121.442495,Monitoring Stations,32
20500,9/18/16,7.4,37.682635,-121.442495,Monitoring Stations,32
20501,9/19/16,8.1,37.682635,-121.442495,Monitoring Stations,32
20502,9/20/16,8.2,37.682635,-121.442495,Monitoring Stations,32
20503,9/21/16,3.5,37.682635,-121.442495,Monitoring Stations,32
20504,9/22/16,4.2,37.682635,-121.442495,Monitoring Stations,32
20505,9/23/16,3.6,37.682635,-121.442495,Monitoring Stations,32
20506,9/24/16,2.7,37.682635,-121.442495,Monitoring Stations,32
20507,9/25/16,4.5,37.682635,-121.442495,Monitoring Stations,32
20508,9/26/16,7.4,37.682635,-121.442495,Monitoring Stations,32
